x-axis,y-axis,z-axis,label
-9.768199920654297,0.0280390009284019,-2.471199989318848,5.0
-9.491100311279297,-0.1900500059127807,-3.6171000003814697,5.0
-10.623000144958496,-0.1442900002002716,-2.255100011825561,5.0
-11.105999946594238,-0.2377299964427948,-3.4951000213623047,5.0
-12.119000434875488,-0.1013099998235702,-2.998600006103516,5.0
-13.16800022125244,0.3370899856090545,-2.432800054550171,5.0
-11.82900047302246,0.5474799871444702,-3.950700044631958,5.0
-11.324999809265137,0.0793529972434043,-4.10860013961792,5.0
-10.47700023651123,0.1332399994134903,-5.61959981918335,5.0
-10.170000076293944,-0.0919110029935836,-6.029300212860107,5.0
-10.177000045776367,0.2675400078296661,-5.618000030517578,5.0
-9.63700008392334,1.0400999784469604,-4.559000015258789,5.0
-8.98859977722168,1.4484000205993652,-5.343299865722656,5.0
-7.885200023651123,1.3305000066757202,-5.5854997634887695,5.0
-7.029399871826172,0.9650599956512452,-5.555300235748291,5.0
-7.403200149536133,1.4709999561309814,-5.004499912261963,5.0
-7.942699909210205,1.6828999519348145,-4.51170015335083,5.0
-8.410799980163574,1.3487999439239502,-3.899699926376343,5.0
-8.651000022888184,0.7308200001716614,-3.955300092697144,5.0
-8.510899543762207,0.2915399968624115,-3.3210999965667725,5.0
-8.057000160217285,0.3263500034809112,-3.318000078201294,5.0
-7.682300090789795,0.2760599851608276,-2.964600086212158,5.0
-7.540900230407715,0.7815399765968323,-2.866499900817871,5.0
-7.013299942016602,1.1704000234603882,-2.8420000076293945,5.0
-7.228199958801269,1.3072999715805054,-2.6087000370025635,5.0
-7.098499774932861,1.89300000667572,-2.461199998855591,5.0
-7.202700138092041,1.549100041389465,-2.513200044631958,5.0
-6.895100116729736,1.3220000267028809,-2.733599901199341,5.0
-7.525700092315674,1.5374000072479248,-2.682699918746948,5.0
-7.489299774169922,1.235100030899048,-2.720400094985962,5.0
-7.957799911499023,1.4240000247955322,-2.8824000358581543,5.0
-8.593000411987305,1.3688000440597534,-2.0346999168396,5.0
-8.787199974060059,1.4800000190734863,-2.245699882507324,5.0
-8.91450023651123,0.7740200161933899,-2.4776999950408936,5.0
-9.224200248718262,1.1095999479293823,-2.0053999423980717,5.0
-8.77280044555664,1.2674000263214111,-2.1807000637054443,5.0
-9.227899551391602,1.291800022125244,-2.041599988937378,5.0
-9.725000381469728,1.399899959564209,-2.2423999309539795,5.0
-10.204999923706056,1.6734000444412231,-1.7862000465393066,5.0
-10.236000061035156,1.676800012588501,-2.154400110244751,5.0
-9.907099723815918,1.416800022125244,-3.104099988937378,5.0
-10.550999641418455,1.7856999635696411,-3.2602999210357666,5.0
-10.765999794006348,2.43149995803833,-3.4126999378204346,5.0
-11.717000007629396,2.0185999870300293,-2.470999956130981,5.0
-11.94499969482422,1.281999945640564,-2.7688000202178955,5.0
-11.970000267028809,2.0116000175476074,-4.039999961853027,5.0
-12.071000099182127,1.513800024986267,-4.863800048828125,5.0
-11.083999633789062,0.6656200289726257,-4.919000148773193,5.0
-9.485400199890137,0.5315899848937988,-6.078499794006348,5.0
-7.8979997634887695,0.9619500041007996,-5.10290002822876,5.0
-7.911200046539307,1.620300054550171,-5.296299934387207,5.0
-7.285699844360352,1.659000039100647,-5.513800144195557,5.0
-8.218799591064453,1.3461999893188477,-4.457799911499023,5.0
-8.376899719238281,0.6611300110816956,-3.782599925994873,5.0
-8.650799751281738,0.7219899892807007,-4.082399845123291,5.0
-9.167799949645996,0.3080999851226806,-2.603899955749512,5.0
-8.802000045776367,0.7051299810409546,-3.5576000213623047,5.0
-9.118900299072266,0.3877499997615814,-3.4493000507354736,5.0
-8.979000091552734,0.4634700119495392,-2.8004000186920166,5.0
-8.47599983215332,0.0628169998526573,-2.6364998817443848,5.0
-8.237700462341309,0.2670300006866455,-1.6074999570846558,5.0
-7.553100109100342,-0.1208700016140937,-1.5267000198364258,5.0
-7.405799865722656,-0.416590005159378,-1.1007000207901,5.0
-7.020599842071533,0.0203729998320341,-0.9771100282669068,5.0
-6.485199928283691,0.5241199731826782,-1.321300029754639,5.0
-6.7083001136779785,1.0740000009536743,-1.9875999689102173,5.0
-7.237500190734863,0.762910008430481,-1.7102999687194824,5.0
-7.785900115966797,0.4056900143623352,-1.889799952507019,5.0
-8.71399974822998,0.3487899899482727,-2.1791000366210938,5.0
-8.810500144958496,0.1189699992537498,-2.526099920272827,5.0
-9.339099884033203,0.2872500121593475,-1.7005000114440918,5.0
-8.990300178527832,0.5236899852752686,-1.763399958610535,5.0
-9.578900337219238,0.6609899997711182,-1.940500020980835,5.0
-10.98900032043457,0.9478700160980223,-1.735700011253357,5.0
-11.09000015258789,0.953279972076416,-2.3773999214172363,5.0
-10.552000045776367,1.3309999704360962,-2.238100051879883,5.0
-10.475000381469728,0.5215799808502197,-2.026700019836426,5.0
-10.092000007629396,0.0312200002372264,-2.102499961853028,5.0
-10.052000045776367,-0.9220700263977052,-2.69350004196167,5.0
-11.885000228881836,-0.6992300152778625,-2.56820011138916,5.0
-13.083999633789062,0.6505799889564514,-3.3940999507904053,5.0
-14.105999946594238,0.2596000134944916,-3.703000068664551,5.0
-12.583000183105469,0.3858399987220764,-6.723199844360352,5.0
-12.29599952697754,2.1791999340057373,-4.9618000984191895,5.0
-11.272000312805176,2.995800018310547,-2.7725000381469727,5.0
-9.029399871826172,3.4876999855041504,-4.265100002288818,5.0
-7.303299903869629,2.031500101089477,-5.406599998474121,5.0
-6.375999927520752,1.628600001335144,-5.600800037384033,5.0
-5.938899993896484,1.4880000352859497,-5.244999885559082,5.0
-7.3059000968933105,1.6574000120162964,-4.356100082397461,5.0
-7.611999988555908,1.811400055885315,-3.900099992752075,5.0
-7.033699989318848,2.1903998851776123,-3.8554999828338623,5.0
-7.37440013885498,2.053299903869629,-3.61520004272461,5.0
-8.232099533081055,1.0009000301361084,-3.267800092697144,5.0
-8.083000183105469,0.6160200238227844,-3.018199920654297,5.0
-8.663900375366211,0.8694499731063843,-2.6796000003814697,5.0
-8.504300117492676,0.9722800254821776,-2.70199990272522,5.0
-7.476099967956543,2.0901999473571777,-2.3592000007629395,5.0
-7.783299922943115,3.308799982070923,-2.3022000789642334,5.0
-7.227799892425537,3.307499885559082,-2.6285998821258545,5.0
-7.317800045013428,2.2534000873565674,-3.365600109100342,5.0
-7.719399929046631,1.628100037574768,-2.8534998893737797,5.0
-7.976500034332275,1.350200057029724,-2.5943000316619877,5.0
-8.373299598693848,1.4947999715805054,-2.296999931335449,5.0
-8.328100204467773,1.254899978637695,-2.5081000328063965,5.0
-7.9517998695373535,1.1256999969482422,-2.3408000469207764,5.0
-7.744100093841553,0.843209981918335,-2.166199922561645,5.0
-8.41919994354248,1.767799973487854,-2.3671998977661133,5.0
-7.774700164794922,3.3819000720977783,-3.5376999378204346,5.0
-8.278800010681152,2.8282999992370605,-2.219099998474121,5.0
-8.639599800109863,0.1631499975919723,-1.7222000360488892,5.0
